id,customer_age_sales_interaction,utilization_ratio,combined_plus,discount_category,seat_utilisation_result,target,category_sale_Negative,category_sale_Neutral,category_sale_Positive,day,month,year
JMAN_9420806,14,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2386204,13,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2461723,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9019962,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9019294,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_2457132,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2319823,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9023808,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_2481898,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9181146,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9017404,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9008468,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2481280,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9001350,17,1.0,3.0,1,1,1,0,0,1,24,2,2023
JMAN_9016831,17,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_13993883,3,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_10410810,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_1862669,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_2480393,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_1862669,0,1.1,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2446468,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_2371381,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_2451147,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9909652,11,0.8,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2469088,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9096433,15,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9340799,17,1.0,2.0,1,0,0,0,0,1,17,3,2023
JMAN_18410816,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9525135,11,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_9014882,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_9019035,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9000101,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9410413,14,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_9449275,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2420550,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_18410810,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_12085671,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_16871480,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_18409542,16,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_2476991,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_18411647,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2431263,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_18410402,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9948637,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9142835,14,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_18161158,17,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_18391376,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9001350,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10473228,9,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2412040,0,1.0,,1,0,0,1,0,0,6,1,2023
JMAN_2446890,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_16138422,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_10592358,8,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9003316,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9892189,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_2476067,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9005620,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9026440,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2474276,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_17740171,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_18354320,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9021826,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_14567352,3,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9659718,12,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_2475019,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9000512,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2453360,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2481540,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2469134,16,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2451881,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9004606,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2390400,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2481518,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_10177857,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9039356,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2452473,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_14459683,2,1.0,2.0,1,1,1,0,0,1,17,2,2023
JMAN_2338685,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_2398184,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9003648,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9014743,17,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_9011230,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9027381,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9015478,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9020594,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_2481520,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9019035,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9020594,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10469147,9,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9016394,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2449949,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9026637,0,1.0,,1,0,0,1,0,0,3,2,2023
JMAN_9747161,11,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2477864,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_2473957,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2433986,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2475871,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2483026,0,1.0,,1,0,0,1,0,0,6,1,2023
JMAN_11762688,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_18411667,16,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9228504,15,1.0,2.0,1,1,1,0,0,1,24,2,2023
JMAN_14674125,0,1.0,,1,0,0,1,0,0,3,2,2023
JMAN_9129318,16,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_9001356,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9316425,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2464661,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_9069156,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2481518,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_11055836,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9174983,16,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_9524662,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9036174,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9038285,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_2446552,13,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2407642,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_18409535,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2441230,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9027381,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9004984,0,1.0,0.0,1,0,1,1,0,0,17,3,2023
JMAN_12382809,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9052714,16,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_2480177,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9019580,0,1.0,1.0,1,1,1,0,1,0,31,3,2023
JMAN_2458607,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2451145,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_18409955,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_9702646,12,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2481883,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_10683389,7,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_18410402,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9045968,0,2.0,,1,0,1,1,0,0,3,2,2023
JMAN_9032708,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_2475298,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2472640,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_11618371,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_17630843,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9020722,0,1.0,0.0,1,0,1,1,0,0,24,2,2023
JMAN_9041676,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_2453773,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_2407642,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2462757,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2458057,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9026515,17,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9346429,14,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_14331200,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_18409554,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_18410393,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_13231089,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2447241,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9221334,15,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2476991,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2468805,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_2460628,16,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9031054,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9897409,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10936108,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2469134,16,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2437417,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_10990609,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_2453735,0,0.5,,1,1,0,1,0,0,6,1,2023
JMAN_18390212,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9524662,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9313625,13,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_14456696,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_11442073,5,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9018253,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9031450,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9007298,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9005295,14,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_18410816,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2452556,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9406927,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2471019,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9014366,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2459144,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9334156,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2461834,17,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9827638,9,1.0,3.0,1,0,1,0,0,1,24,3,2023
JMAN_9729502,12,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_9001140,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2471261,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_9020722,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10445041,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2262012,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_9328421,14,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9026515,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9021422,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_54374,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9023151,17,1.0,3.0,1,0,1,0,0,1,13,1,2023
JMAN_18410822,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2457317,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_11265556,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9124812,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10048042,10,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_2405792,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_14519900,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10616531,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2479009,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2479009,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_18341492,17,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2464850,0,0.1666666666666666,,1,0,1,1,0,0,3,2,2023
JMAN_2473180,17,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_18410813,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2478411,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_2452370,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_2371381,0,1.0,0.0,1,0,1,1,0,0,13,1,2023
JMAN_2464667,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_18410841,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_2311004,0,1.0,0.0,1,0,1,1,0,0,27,1,2023
JMAN_2439200,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_18410832,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9696461,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10442134,8,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_10148809,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2460735,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9019742,17,1.0,3.0,1,0,1,0,0,1,27,1,2023
JMAN_10575478,8,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2418297,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_2476115,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9164427,16,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_2468303,0,1.0,0.0,1,0,1,1,0,0,20,1,2023
JMAN_18394406,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_2463786,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9038496,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_1009797,26,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9203571,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_15336980,0,1.0,1.0,1,0,0,0,1,0,17,3,2023
JMAN_12228971,4,1.0,2.0,1,0,0,0,0,1,3,3,2023
JMAN_2447281,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9086113,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_11075791,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9027650,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2446292,0,1.0,0.0,1,0,1,1,0,0,24,3,2023
JMAN_9071046,0,1.0,,1,1,1,1,0,0,10,2,2023
JMAN_2481776,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2468132,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_15849304,0,1.0,,1,0,0,1,0,0,10,2,2023
JMAN_2474696,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_9310859,14,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9021732,0,1.0,0.0,1,1,1,1,0,0,17,2,2023
JMAN_2450544,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_10467169,14,1.0,2.0,1,0,0,0,0,1,31,3,2023
JMAN_9021157,17,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_18410389,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_9028715,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10348982,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_2386204,13,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2476991,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2479627,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_18410402,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9391855,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10744386,7,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2461834,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2293551,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2293551,0,1.0,1.0,1,0,1,0,1,0,3,3,2023
JMAN_9118267,16,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2379983,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2331172,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_11309660,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9827638,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9729502,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_10979316,14,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9327351,15,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2317163,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2443309,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_2447281,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_2476482,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_10909526,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2481776,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_2452081,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9931074,0,0.8,,1,1,0,1,0,0,10,3,2023
JMAN_9005620,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9008538,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9034089,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9525135,11,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_9034076,0,1.0,1.0,1,0,1,0,1,0,24,3,2023
JMAN_2458897,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2434832,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2481883,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2477864,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9026784,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9003291,0,1.0,,1,0,0,1,0,0,10,2,2023
JMAN_9052224,0,1.0,,1,0,0,1,0,0,10,2,2023
JMAN_14674125,1,1.0,2.0,1,0,0,0,0,1,24,3,2023
JMAN_17645578,0,1.0,1.0,1,0,1,0,1,0,17,2,2023
JMAN_2479009,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_12452245,0,0.5714285714285714,,1,0,1,1,0,0,6,1,2023
JMAN_12250851,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_15702888,0,1.0,1.0,1,0,0,0,1,0,24,3,2023
JMAN_9020722,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_10112853,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10364413,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_9015281,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9017463,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9023151,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_18391757,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9057731,16,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_2481205,16,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_9702646,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2470276,13,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2459144,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2414128,16,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9277805,14,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2463062,17,1.0,3.0,1,0,1,0,0,1,24,2,2023
JMAN_2437713,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_9027462,17,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_18410798,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_9018227,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_18410834,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9811811,9,1.0,2.0,1,0,1,0,0,1,13,1,2023
JMAN_9498051,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_18410393,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2453452,17,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_9016383,17,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_9026784,17,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_9045452,16,1.0,2.0,1,1,1,0,0,1,3,3,2023
JMAN_2461321,13,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2461712,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2451330,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_2466569,17,1.0,3.0,1,0,1,0,0,1,17,2,2023
JMAN_2456533,0,1.0,1.0,1,0,1,0,1,0,27,1,2023
JMAN_9142835,14,1.0,3.0,1,0,1,0,0,1,31,3,2023
JMAN_18351475,0,1.0,1.0,1,0,1,0,1,0,31,3,2023
JMAN_9022517,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9002536,16,1.0,3.0,1,0,1,0,0,1,17,3,2023
JMAN_2457464,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_11633303,45,1.0,2.0,1,1,1,0,0,1,3,3,2023
JMAN_2461046,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2460501,17,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9086113,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_16138422,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2481325,17,1.0,2.0,1,0,1,0,0,1,17,2,2023
JMAN_16138422,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9441150,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_9028903,16,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_12085153,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_9028903,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_9005620,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2464667,0,1.0,0.0,1,0,1,1,0,0,31,3,2023
JMAN_2464667,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2479861,15,1.0,2.0,1,0,1,0,0,1,3,3,2023
JMAN_2453703,0,1.0,,1,1,1,1,0,0,10,3,2023
JMAN_18410822,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_9011230,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2466897,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_10601345,16,1.0,2.0,1,0,1,0,0,1,20,1,2023
JMAN_2478470,0,1.0,1.0,1,0,1,0,1,0,24,2,2023
JMAN_15081132,1,1.0,2.0,1,0,1,0,0,1,31,3,2023
JMAN_17088061,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_16373812,0,1.0,,1,0,1,1,0,0,10,2,2023
JMAN_2481357,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
JMAN_12444009,4,1.0,2.0,1,0,1,0,0,1,17,3,2023
JMAN_2481205,16,1.0,3.0,0,0,1,0,0,1,20,1,2023
JMAN_2454663,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_10575478,8,1.0,3.0,1,0,1,0,0,1,3,3,2023
JMAN_2373631,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_9702646,12,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_9045968,0,1.0,0.0,1,0,1,1,0,0,17,2,2023
JMAN_10487794,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2478280,17,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_9327351,15,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2331004,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9001400,16,1.0,3.0,1,0,1,0,0,1,20,1,2023
JMAN_11327980,5,1.0,2.0,1,0,1,0,0,1,27,1,2023
JMAN_2456605,0,1.0,,1,0,1,1,0,0,6,1,2023
JMAN_2476052,0,1.0,,1,0,1,1,0,0,10,3,2023
JMAN_2463960,0,1.0,1.0,1,0,1,0,1,0,13,1,2023
JMAN_2456605,0,1.0,1.0,1,0,1,0,1,0,20,1,2023
JMAN_9031450,0,1.0,1.0,1,0,1,0,1,0,17,3,2023
JMAN_9096433,16,1.0,2.0,1,0,1,0,0,1,24,3,2023
JMAN_9119221,16,1.0,3.0,1,1,1,0,0,1,3,3,2023
JMAN_18170555,17,1.0,2.0,1,0,1,0,0,1,24,2,2023
JMAN_9059722,0,0.8461538461538461,,1,1,1,1,0,0,6,1,2023
JMAN_18410388,0,1.0,,1,0,1,1,0,0,3,2,2023
JMAN_9015478,0,1.0,0.0,1,0,1,1,0,0,3,3,2023
